"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00207900418931281,0,0,0.00486403838450125,0.000438656849927751,0.00152501854752288,0,0,0.000967385295743505,0,0,0.000627633155833405,0.00152501854752288,0.00656249094581266,0.0050758810704423,0.0253561803193471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137757640834927,0,0.000375662521177971,0.00393119740406176,0,0.00161849710982659,0,0,0,0,0
"2",0.0177061694380294,0.0462793993966939,0.0154095484080631,0.00698478383653488,0.0207114842083534,0.0521829404006265,0,0.0614446874923194,0,0.363868333758612,0.0236378327765055,0.0160268844438404,0.0521829404006265,0,0,0,0.0187016582446798,0.0279971322563595,0.0544139483642286,0,0.0405847285613905,0,0,0,0.0761050208120512,0,0,0,0,0,0,0.0185999004792709,0.00864997077927765,0.015823261363142,0.0039981030287586,0.0268844221105528,0.0547976878612717,0,0,0,0,0
"3",0.0114247784703777,0.0284837648427058,0.0188217577549789,0.00786728947555313,0.00982247299249983,0.0169117343994724,0.0165394402035623,0,0.0266721945826423,0.352896146976269,0.0260182286530132,0.0112405638814416,0.0169117343994724,0.0106144343177708,0,0.0387332954691341,0.012212719466957,0.0194828641851265,0.0395650716099056,0,0,0,0,0,0,0,0,0.223809813015189,0.40961825175088,0,0,0.0113244113872666,0.0165594709377224,0.0174836186886015,0.00585079848911357,0.0133165829145729,0.0173410404624277,0,0,0,0,0
"4",0,0,1.91648351711336e-05,7.23373589975016e-06,0,0,0,0,0,0,0,0,0,9.75965290442049e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57002928544812e-05,0,0,0,0,0,0,0,0
"5",0.0287481486837988,0.0217729703941862,0.0236711237625293,0.0211910974885517,0.0386620105965733,0.0638884881708021,0.0478916757542712,0,0.102128247650636,0,0.00974994339147979,0.0296544311147902,0.0638884881708021,0.0285907253206665,0,0,0.0360048998683277,0.0561721902130399,0.0606887962829908,0,0.0649852450665524,0.101881261602018,0,0,0,0,0,0,0,0,0,0.0424220202708011,0.0236297710592233,0.0245865558979214,0.0263288391775724,0.0575376884422111,0.230751445086705,0,0,0,0,0
"6",0.124327243964548,0,0,0.134283283982241,0.170775132457166,0,0.214376590330789,0,0,0,0,0.0883826091253907,0,0.181173084101351,0,0,0.165662596174956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120598171961344,0,0.0224651235235214,0.104826847259378,0.191959798994975,0,0,0,0,0,0
"7",0.0155510357890071,0.00933317430815088,0.0176369768980629,0.0175279775721737,0.00664006055184752,0.0272365221333773,0,0,0,0,0.0020671992293538,0.0134965838470947,0.0272365221333773,0,0,0,0.0197348894667655,0.0249148311537435,0.0335776213057432,0.0560578830749432,0.0458449004385706,0.0817267914164185,0.0955730515637415,0.260026748929952,0,0,0,0,0,0,0,0.00941780373464631,0.0110879503932456,0.0172586056129721,0.0221905295088242,0.00552763819095477,0.0242774566473988,0,0,0,0,0
"8",0.00965585464575866,0.00732351915903661,0.0467102467854034,0.0184345810164393,0.00909997935732471,0.0157872908251587,0,0,0,0,0.000993309754727496,0.0168497263371181,0.0157872908251587,0.0248064244675629,0,0,0.0120921271329938,0.0290175884787876,0.0610240935000239,0,0,0,0,0,0,0,0,0,0,0.0223000416697948,0.0198939556417982,0.0105753869523086,0.0622552664977651,0.040010905100607,0.0202261606896002,0.0113065326633166,0,0,0,0,0,0
"9",0.0014172260219507,0,0,0.00351032245662268,0.00219328424963875,0,0.00286259541984733,0,0.00345494748479823,0,0.0024580362103976,0.00214235411853371,0,0,0,0,0,0,0,0.0112266942959295,0.00766518439070869,0,0,0,0,0,0,0,0,0,0,0.00153471440169709,0,0.000256083514993303,0.00333937779736844,0.000753768844221105,0,0,0,0,0,0
"10",0.00297343398554693,0.00172658349922629,0.00441034799364415,0.00391137564800668,0.00361246817587559,0,0.00268084332969829,0,0,0,0,0.00253771358677523,0,0,0.00625330254630293,0,0.00377953362524361,0.00481446012632725,0.00512525746036308,0.0125093404436019,0.011110882841696,0,0,0,0,0,0,0,0,0,0,0.00371893250923186,0.00319437433417359,0.00415034306974033,0.00430950935547254,0,0,0,0,0,0,0
