"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00218533368023738,0,0,0.00496875651137157,0.000634561958784427,0.00150854155134522,0,0,0.00126935770500127,0,0,0.000612604334175664,0.00150854155134522,0.00670967357344798,0.00527746635195886,0.0254789644449206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109298218001854,0,0.000384014393147561,0.00341162570608353,0,0.000414421881475342,0,0,0,0,0
"2",0.0180628003884378,0.0486252355412079,0.0157664280662774,0.00722512333315684,0.0221554986341441,0.0503587067921364,0,0.0635302020358601,0,0.372580217448953,0.0241418475531808,0.014587640707558,0.0503587067921364,0,0,0,0.0191346995658311,0.026080875162046,0.041673640167364,0,0.0405712741443369,0,0,0,0.0729325791830352,0,0,0,0,0,0,0.0120228039802039,0.0163300460789802,0.0161685902162224,0.00487516225843991,0.0169245647969052,0,0,0,0,0,0
"3",0.0114640131173953,0.0285466293178534,0.0190193771992083,0.0080551806186049,0.0103696710337943,0.0165994376880539,0.0186548223350254,0,0.0404925107895405,0.342084327764519,0.0254909051801464,0.0110569612637152,0.0165994376880539,0.010877496694054,0,0.0391179030578029,0.0123728611671937,0.019121426459551,0.0379358437935844,0,0,0,0,0,0,0,0,0.222254145842975,0.401916317450277,0,0,0.0145585226378469,0.068306705137591,0.0176900766602474,0.0170798617765546,0.0159574468085106,0.0116038126813096,0,0,0,0,0
"4",0,0,2.05061083863966e-05,7.86195650533476e-06,0,0,0,0,0,0,0,0,0,1.0616572109886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6900929609571e-05,0,0,0,0,0,0,0,0
"5",0.0277996340608775,0.0201793370344367,0.0238615497320848,0.0207023647104605,0.0385999396392283,0.0597141306909422,0.0474619289340102,0,0.1004061944656,0,0.009694420028961,0.0277340203253367,0.0597141306909422,0.0279559099118173,0,0,0.0348461350628622,0.0517523709886511,0.0579637377963738,0,0.0634413429027047,0.103763014407454,0,0,0,0,0,0,0,0,0,0.0489699735935505,0.0437362732009819,0.0245514986883536,0.0384061034858151,0.0507736943907157,0.201823456278491,0,0,0,0,0
"6",0.120042432075399,0,0,0.131620996267422,0.174218211928217,0,0.21002538071066,0,0,0,0,0.0812275059346045,0,0.177737411431867,0,0,0.159073892095029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217219278456884,0,0.021094271379364,0.233669935215169,0.226305609284333,0,0,0,0,0,0
"7",0.016231262091773,0.00968222143406897,0.018156731214402,0.0175268396541039,0.00675576329291225,0.0273825639451718,0,0,0,0,0.00217977330494485,0.0142430507695842,0.0273825639451718,0,0,0,0.0205528060176169,0.0257795264845687,0.0376011157601116,0.0558252218714953,0.0462085319789331,0.0782280972540221,0.0903589185829708,0.248319920273777,0,0,0,0,0,0,0,0.0096226151128832,0.0171654967486327,0.0178168099394272,0.0167681872694547,0.00870406189555126,0.00953170327393286,0,0,0,0,0
"8",0.0092580953053393,0.00723995164921068,0.0422960141453052,0.0169728986896969,0.00858206356453572,0.0167939998136588,0,0,0,0,0.00111765700771514,0.0172951330773522,0.0167939998136588,0.0228601934277922,0,0,0.0115534790092134,0.0291512201778526,0.0667782426778243,0,0,0,0,0,0,0,0,0,0,0.0198466122624746,0.0180810812204644,0,0,0.0364868167141728,0,0,0,0,0,0,0,0
"9",0.0014287994206241,0,0,0.00351712339270198,0.0022596596581104,0,0.00291878172588832,0,0.00596598121350597,0,0.00252647507060342,0.00223436491527463,0,0,0,0,0,0,0,0.0112024870211579,0.00763892470412034,0,0,0,0,0,0,0,0,0,0,0.00146022419250477,0,0.000251073576270033,0.00325405967159089,0.00193423597678917,0,0,0,0,0,0
"10",0.0029335983323078,0.00172750325113217,0.00450640896378341,0.00386806423156745,0.00365260054324695,0,0.00262267343485618,0,0,0,0,0.00265826523579797,0,0,0.00602624825542611,0,0.00371687898658186,0.00494098114580727,0.00574616457461646,0.0123202783959906,0.011048333027328,0,0,0,0,0,0,0,0,0,0,0.00348879911861917,0.00567589681753585,0.00422963928030029,0.00413178645307496,0.00145067698259188,0,0,0,0,0,0
