"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00212133563094859,0,0,0.0049194956401363,0.000531160069447197,0.0015264565933782,0,0,0.0011605415860735,0,0,0.000591977541044207,0.0015264565933782,0.00664100941364054,0.00516108892419751,0.0254211917333588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083453699245707,0,0.000380103950150716,0.00453286434887518,0,0,0,0,0,0,0
"2",0.0178420455957591,0.0474179335660664,0.0156176555546012,0.00710893568484959,0.021975756903099,0.0513628792787493,0,0.0623916375606201,0,0.367807153965785,0.0238171346751174,0.0158179501032729,0.0513628792787493,0,0,0,0.0188501904080987,0.0276614215952252,0.0523482362592289,0,0.040611915397568,0,0,0,0.0746481021163804,0,0,0,0,0,0,0.0144576655891052,0.0129152819008646,0.016014879750756,0.00428608949893641,0.0239956861687786,0,0,0,0,0,0
"3",0.0114588683467307,0.0286636619216475,0.018918420963059,0.00795338082603598,0.0102426688018773,0.0168095732149269,0.017896616221731,0,0.0275950999355255,0.349403836184552,0.025758250304768,0.0110976401035056,0.0168095732149269,0.0107365634202513,0,0.0388436574711992,0.0122898261231513,0.0192620727075421,0.0380947497949139,0,0,0,0,0,0,0,0,0.223077495858076,0.407348931625349,0,0,0.0116605910539469,0.0214545067474069,0.0175801781698604,0.00605776936701529,0.00808843354003775,0.0217875711809854,0,0,0,0,0
"4",0,0,1.98151296552082e-05,7.52706409534607e-06,0,0,0,0,0,0,0,0,0,1.01610626720433e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62629196737616e-05,0,0,0,0,0,0,0,0
"5",0.0282848002402232,0.0202927509472535,0.0237335437663065,0.0209949725648538,0.0384417190559621,0.0618108916388075,0.0486311851725897,0,0.105867182462927,0,0.00972596576404253,0.0290766959898045,0.0618108916388075,0.0283418912509609,0,0,0.0355083697555342,0.05488334237656,0.0580906480721903,0,0.064162861029962,0.102721929379787,0,0,0,0,0,0,0,0,0,0.0399614829080404,0.0217896102155307,0.024547000172235,0.0273015723358178,0.056079805877595,0.243377073533053,0,0,0,0,0
"6",0.123006081498613,0,0,0.132962615109167,0.17107318117315,0,0.206002380547526,0,0,0,0,0.0852034050341356,0,0.179491159906338,0,0,0.163466388384049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186266822569182,0,0.0220404054823123,0.169672862174563,0.180372067942842,0,0,0,0,0,0
"7",0.0158402702171976,0.00952009672954931,0.0178894786883836,0.0174942370563788,0.00722219139203577,0.0273808151437215,0,0,0,0,0.00212052664859895,0.0138636487013977,0.0273808151437215,0,0,0,0.0200747316208206,0.0253879544221378,0.0350697292863002,0.0557993692144055,0.0459785307655921,0.0805300726524571,0.0936063292570794,0.255553920983556,0,0,0,0,0,0,0,0.0092853703831075,0.0134218794967929,0.0175207577170898,0.0176244385030339,0.00539228902669183,0.00916068333745977,0,0,0,0,0
"8",0.00947583920142743,0.00727396093538222,0.04312581485091,0.0171678122043374,0.00870468292914959,0.0162411271397887,0,0,0,0,0.00105157176177865,0.0170458511163559,0.0162411271397887,0.0231126522879178,0,0,0.0118470952373035,0.0290558871405317,0.063525430680886,0,0,0,0,0,0,0,0,0,0,0.0208550115883119,0.0188317891286958,0,0,0.0370926495797996,0,0,0,0,0,0,0,0
"9",0.00142238105154493,0,0,0.00351905019200046,0.00221977342455545,0,0.0028481550756674,0,0.00373952288845906,0,0.0025022042768282,0.00218954138543425,0,0,0,0,0,0,0,0.011224312344382,0.0076219364861466,0,0,0,0,0,0,0,0,0,0,0.00182039113189811,0,0.000254864269672403,0.00658884038910573,0.00134807225667296,0,0,0,0,0,0
"10",0.00294222555111593,0.00172982697881264,0.0044610986596787,0.00389765096403735,0.00349614314367483,0,0.00229552797143343,0,0,0,0,0.00262641564061535,0,0,0.00613252525433304,0,0.00373269199823809,0.00493760173629951,0.00543478260869565,0.0124318919716423,0.011074924745436,0,0,0,0,0,0,0,0,0,0,0.00295756241832313,0.0030060752287574,0.00418856055894834,0.00319460385661467,0.00377460231868428,0,0,0,0,0,0
"11",0.0649684219276641,0.1378489552032,0.073738690144373,0.0617174128607002,0.0582452691078889,0.0911368788997852,0,0,0,0,0,0.0630236351557108,0.0911368788997852,0.0745723760694952,0.171671901294497,0.259296832492765,0.0722080829527191,0,0,0.196852980560042,0.190799724530931,0.165462491900155,0.176648325982308,0.534887163644405,0.488347483048597,0.606113385003919,0.700868007181957,0,0,0,0,0.0545016851227732,0.0714164626477905,0.0722077129282794,0.0587636820539364,0.0568886492315988,0.0831889081455806,0,0,0,0,0
"12",0.0343396639334772,0.0740477016559822,0,0.0207089230253126,0.0468530747825811,0.0616346601050234,0,0.199864311380255,0,0,0,0.0317729081090583,0.0616346601050234,0.0279557423804624,0.0549386394694323,0,0.0380446456476116,0.0598426478567553,0.0647046759639048,0,0,0.107658541338528,0.129405083270641,0,0,0,0,0,0,0,0,0.0391269459155834,0,0.00615303006159664,0.0210114593966379,0.0412510110541925,0.0760089130973013,0,0,0,0,0
"13",0.000317286359740216,0.000108870229435761,0.000861059977582607,0.000353399176596169,6.34220978444415e-05,0,0.000212548886243836,0,0.000515796260477112,0,0.000774729400004271,0.000325716900312533,0,0.000476093267786502,0,0,0.00041049128473965,0,0,0,0,8.57368702378829e-05,4.67121987677814e-05,0,0,0,0,0,0,0.000796326147453534,0.000392976134077865,3.20975766329642e-05,0,0.000763551678178281,3.36729814731256e-06,0.000269614451334592,0,0,0,0,0,0
"14",0.00105237621230236,0.000324411289732823,0,0.0031843068789378,0.00085619832089996,0.00255469471530657,0.000850195544975344,0,0.002321083172147,0,0,0.000827217524603259,0.00255469471530657,0,0.00205249266776378,0,0.00136527947140581,0,0,0.0101566198432777,0,0,0,0,0,0,0,0,0,0,0,0.00105004929270697,0,0.000188566273768713,0.00511540692836025,0.000539228902669183,0,0,0,0,0,0
"15",0.010874639018376,0,0.0088735298794192,0.00427259020629702,0.00400351992643037,0,0.00386838972963782,0,0.00502901353965184,0,0.028469695901542,0.0111700216369084,0,0.0112249116893259,0.0238888153691036,0.03943719922362,0.0144516266485103,0,0,0,0.0244549628909857,0,0,0,0.0708587601149111,0.0953235217277715,0.100642352803,0.144900028209472,0.317547083446661,0.109984622062162,0.0790751858093677,0.00419561180273747,0.00333723630313854,0.00923132717401342,0.00125455908117016,0.0172553248854139,0,0,0,0,0,0
