"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00209187656113999,0,0,0.00486562957167143,0.000464547677261614,0.00152342559823751,0,0,0.00118984664198837,0,0,0.000637541358290684,0.00152342559823751,0.00656202828066077,0.00509299399365007,0.0253251817756637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845652553077911,0,0.000376565522616192,0.00306552862137843,0.00521660240417328,0.00156709108716944,0,0,0,0,0
"2",0.0177163372994678,0.0467460301578458,0.0154784324396005,0.0070259034279897,0.0205541972290139,0.0519891771678867,0,0.0617997025285077,0,0.36515268154991,0.0240725660733417,0.0158326970519382,0.0519891771678867,0,0,0,0.0187031470767551,0.0277141048891914,0.0527533093843807,0,0.0406223172836937,0,0,0,0.0754662677778861,0,0,0,0,0,0,0.0164479421573654,0.0136597633454061,0.0158800394605514,0.00522527057087041,0.0356089816284872,0.0830558276199804,0,0,0,0,0
"3",0.0113852480643895,0.0283457841261081,0.0188321938937763,0.00788881722485536,0.00960880195599022,0.016903513774632,0.0170108290587049,0,0.0280274986779482,0.352578906851424,0.0259347988347859,0.0111909927753712,0.016903513774632,0.0106392484195384,0,0.0388000777789539,0.0121960252349038,0.0194493344041015,0.0385807785049948,0,0,0,0,0,0,0,0,0.224172201816702,0.408314281114152,0,0,0.0133190277109771,0.0222289094042079,0.0174901294807322,0.00762132853463784,0.0124744840099796,0.0256611165523996,0,0,0,0,0
"4",0,0,1.93735022200585e-05,7.33207941527338e-06,0,0,0,0,0,0,0,0,0,9.8884043206246e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58844559331122e-05,0,0,0,0,0,0,0,0
"5",0.0284737997326314,0.0201970360337493,0.0235658194640181,0.0210566665308062,0.0380032599837001,0.0627690408668682,0.0460344600815468,0,0.102855631940772,0,0.00972735595256442,0.0290497105864625,0.0627690408668682,0.0283980601556826,0,0,0.0357831897230929,0.0549974205832141,0.0584124797008021,0,0.0644857251164765,0.102090739683396,0,0,0,0,0,0,0,0,0,0.0256074163728905,0.0236636681820299,0.0244474246850769,0.0242506287596041,0.0594239056475391,0.0952007835455436,0,0,0,0,0
"6",0.124500343457499,0,0,0.134609998884153,0.169633251833741,0,0.208601867683809,0,0,0,0,0.0867686228854668,0,0.181541690859564,0,0,0.165661171861318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118407213416278,0,0.0224117128949612,0.144651718993392,0.157405307325924,0,0,0,0,0,0
"7",0.0156369958340187,0.0094020775779355,0.0176950779499199,0.0174686483710408,0.0067400162999185,0.0273135886959216,0,0,0,0,0.00208405739446582,0.013663040492696,0.0273135886959216,0,0,0,0.0198271344127767,0.025161280028932,0.0340042320751932,0.0559057910400772,0.0458785395215171,0.0813110886628728,0.0949553622524894,0.258407755538624,0,0,0,0,0,0,0,0.00724618531418635,0.00896321214010124,0.0173231719726465,0.0223584557543498,0.0077114992061692,0.0407443682664055,0,0,0,0,0
"8",0.00965425031076935,0.00737937230310352,0.0465259906576989,0.0184103785954153,0.00916055419722901,0.0159595107329891,0,0,0,0,0.00101157813104334,0.0169490244105262,0.0159595107329891,0.0247643950203308,0,0,0.0120771852188039,0.0290915666367064,0.061807981890655,0,0,0,0,0,0,0,0,0,0,0.0221677545077082,0.019965279047353,0.0101214039946512,0.0521241952991499,0.0398848445233165,0.0170054319785462,0.00997958720798367,0,0,0,0,0,0
"9",0.00141856874029999,0,0,0.00351025357729414,0.00213528932355338,0,0.002718225261958,0,0.00330512956107879,0,0.00247826319879791,0.00217469641187692,0,0,0,0,0,0,0,0.0112340404833621,0.00764169536022506,0,0,0,0,0,0,0,0,0,0,0.00076108729777012,0,0.000255361185732178,0.00234067996506251,0.000453617600362894,0,0,0,0,0,0
"10",0.00295956083292247,0.00170779307635515,0.00442444620210191,0.00391303827638738,0.00371638141809291,0,0.00232364417554474,0,0,0,0,0.0025854444016057,0,0,0.00622568269418385,0,0.00376008494153247,0.0048875959303717,0.00526548890310516,0.0125230925464271,0.0111032858753209,0,0,0,0,0,0,0,0,0,0,0.00245239240392594,0.00311133083280493,0.00416039137874272,0.00418898920896641,0.00113404400090724,0,0,0,0,0,0
