"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00210933397111901,0,0,0.00489309893698227,0.000468316000258381,0.00151771434588881,0,0,0.00102933607822954,0,0,0.000586747701050765,0.00151771434588881,0.00660304587934127,0.00512586580497069,0.0254300877761322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100137938352167,0,0.000378779252591881,0.00283744922577428,0,0,0,0,0,0,0
"2",0.017729828634124,0.0470195878856128,0.0155325281581103,0.00705542926657592,0.0225922098055681,0.0519998157155174,0,0.0621669626998224,0,0.367399741267788,0.0235116247809036,0.015683330472191,0.0519998157155174,0,0,0,0.0187363254775018,0.0274889079372267,0.0518281860134895,0,0.0405601566405117,0,0,0,0.0751798233352537,0,0,0,0,0,0,0.00948326171149663,0.0046717081095894,0.0159257653032934,0.0022244959203397,0.000716845878136201,0.261007396970764,0,0,0,0,0
"3",0.0113840980628933,0.0283190583955042,0.0188755160424061,0.00791565129296921,0.0101979846263161,0.0167909489992694,0.0176526306725222,0,0.0277920741121976,0.35006468305304,0.0259622419582735,0.0111277085836833,0.0167909489992694,0.0106818622156407,0,0.0388810944636265,0.0122224544953123,0.0193268748685934,0.0384400831685177,0,0,0,0,0,0,0,0,0.222612499964798,0.406223053074336,0,0,0.00735450156506976,0.0111246680542597,0.017528633678956,0.00449577856175729,0.0229390681003584,0.0193730186685453,0,0,0,0,0
"4",0,0,1.95871045679361e-05,7.42240475002272e-06,0,0,0,0,0,0,0,0,0,1.0016245273321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60681031686052e-05,0,0,0,0,0,0,0,0
"5",0.0284027315513245,0.0204449232834884,0.0236499276979562,0.0210504913488005,0.038369614365997,0.0621236153982848,0.0472315508481874,0,0.102547606793618,0,0.0097943123436851,0.0288633749010344,0.0621236153982848,0.0284068157928011,0,0,0.0356477513019796,0.0545842700263622,0.0578122622851057,0,0.0643118934168503,0.102261994853943,0,0,0,0,0,0,0,0,0,0.0358109183511062,0.0124348342391836,0.0245013645235939,0.01875202328939,-0.000716845878136201,0.0401549841493484,0,0,0,0,0
"6",0.124316944917394,0,0,0.134074143434635,0.169304308507202,0,0.207784379574615,0,0,0,0,0.0860725568620015,0,0.180927819309182,0,0,0.165212514874091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203585070826039,0,0.0223239563412217,0.20186390735284,0.144086021505376,0,0,0,0,0,0
"7",0.015728790002375,0.00945556722575336,0.0177847065278767,0.017453198607808,0.00696014469349525,0.0272701544698859,0,0,0,0,0.00211302837493733,0.0138001009513512,0.0272701544698859,0,0,0,0.0199324763234259,0.025332492331247,0.0348394949033927,0.055764301820007,0.0458956587704835,0.0803322233994248,0.0934424294116088,0.256711259641901,0,0,0,0,0,0,0,0.00789166534033636,0.00596621493772143,0.017413987012002,0.0117746581379358,0.00501792114695341,0.0105671010919338,0,0,0,0,0
"8",0.00962218724807744,0.00727263867984797,0.0464525849834126,0.0184010709101068,0.00899489697047994,0.0161341064506151,0,0,0,0,0.0010380829193095,0.0170899876244917,0.0161341064506151,0.024768653402178,0,0,0.0120410814412801,0.0288690139250538,0.0628328008519702,0,0,0,0,0,0,0,0,0,0,0.0216215186048787,0.0193460330549908,0.0444519603161971,0.545061756588348,0.039834840022098,0.20056474880493,0.0544802867383513,0,0,0,0,0,0
"9",0.0014230174844707,0,0,0.00351680473882946,0.00222046379432853,0,0.0027124773960217,0,0.00424601132269686,0,0.00249500051851183,0.00219581999912885,0,0,0,0,0,0,0,0.011236459591446,0.00761927465971167,0,0,0,0,0,0,0,0,0,0,0.00120696058146321,0,0.000255535399596794,0.00215502472843617,0.00501792114695341,0,0,0,0,0,0
"10",0.00296495077788668,0.001735189977586,0.0044482863644939,0.0039076186278122,0.0035042955881403,0,0.00236803582192371,0,0,0,0,0.00260321250771868,0,0,0.00617277822367863,0,0.00376221281349504,0.00490584550360391,0.00537552614229931,0.0124851397990347,0.0111043222673674,0,0,0,0,0,0,0,0,0,0,0.0040850973526447,0.00200831250856371,0.00418153613814388,0.00494710501255916,0,0,0,0,0,0,0
