"","positive","probable_cases","negative","total_test_results","hospitalized_currently","hospitalized_cumulative","in_icu_currently","in_icu_cumulative","on_ventilator_currently","on_ventilator_cumulative","recovered","death","hospitalized","total_tests_viral","positive_tests_viral","negative_tests_viral","positive_cases_viral","death_confirmed","death_probable","total_test_encounters_viral","total_tests_people_viral","total_tests_antibody","positive_tests_antibody","negative_tests_antibody","total_tests_people_antibody","positive_tests_people_antibody","negative_tests_people_antibody","total_tests_people_antigen","positive_tests_people_antigen","total_tests_antigen","positive_tests_antigen","positive_increase","negative_increase","total","total_test_results_increase","death_increase","hospitalized_increase","commercial_score","negative_regular_score","negative_score","positive_score","score"
"1",0.00214973709925085,0,0,0.00493350362579506,0.000521508386315006,0.00153192130932157,0,0,0.00101240192356365,0,0,0.000601806484598015,0.00153192130932157,0.00665752593110078,0.00521216935728654,0.0254002956014743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180853575421732,0,0.000381255911818343,0.00713567402140648,0.000489356496207487,0.00640060240963855,0,0,0,0,0
"2",0.0179568562710933,0.0483440127830592,0.0156617902765558,0.00716082575097035,0.0228159919012815,0.05146205600532,0,0.0628312270688952,0,0.369981632117554,0.0233650409608979,0.0153380767755954,0.05146205600532,0,0,0,0.0189671406035951,0.0270175653072678,0.0480136876436935,0,0.0405425269208138,0,0,0,0.073427346064786,0,0,0,0,0,0,0.0140183793559653,0.0137052052175776,0.0160674923773613,0.00473192979022956,0.0457548323954,0.12085843373494,0,0,0,0,0
"3",0.0114479628223016,0.0285658947795591,0.0189057273164596,0.00798749400998411,0.0104455062082506,0.0167111345640755,0.0181078928616339,0,0.0322703113135915,0.345053791655733,0.0256857169978344,0.0111467342678199,0.0167111345640755,0.0107787391131007,0,0.0389033374495061,0.01231883104229,0.0192823841250966,0.038282628455328,0,0,0,0,0,0,0,0,0.223573826757435,0.40362040289577,0,0,0.0109893046937294,0.0187398544813322,0.0175814897221223,0.00580986394003142,0.0159040861267433,0.0190135542168675,0,0,0,0,0
"4",0,0,2.0158974995627e-05,7.70165465515647e-06,0,0,0,0,0,0,0,0,0,1.03930126474416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65820712414132e-05,0,0,0,0,0,0,0,0
"5",0.0280378968551744,0.0201066868957503,0.0237846420092447,0.0208316118575654,0.0387680131297405,0.0603924303164266,0.0485392128096575,0,0.101872943558593,0,0.00967697072581696,0.0284207106642239,0.0603924303164266,0.0281112585796505,0,0,0.0351855278087186,0.0534572147790861,0.0563011281612576,0,0.0638120918008501,0.103217893775015,0,0,0,0,0,0,0,0,0,0.0250745018731263,0.0226456216679439,0.0245369402365415,0.0249387105015683,0.046733545387815,0.0892319277108434,0,0,0,0,0
"6",0.121506873824025,0,0,0.132593165692736,0.172941383991226,0,0.206606027581003,0,0,0,0,0.0828202888671126,0,0.178928101779569,0,0,0.161246844467858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150344557242829,0,0.0215492461790414,0.181703386006969,0.144115488133105,0,0,0,0,0,0
"7",0.0160247886275355,0.00958556510390847,0.0180133347097957,0.0174797149932876,0.00679494750404552,0.0275045836485573,0,0,0,0,0.0021476049298775,0.0140732180137191,0.0275045836485573,0,0,0,0.0203016844985627,0.0255394344204449,0.0368390097845265,0.0557847994764243,0.0460979903317723,0.0792049213029098,0.0916101952058258,0.250986331891227,0,0,0,0,0,0,0,0.0108601235684281,0.0149041274235945,0.0176591387575944,0.0191989693579687,0.010521164668461,0.0286144578313253,0,0,0,0,0
"8",0.00963722558389438,0.00739914087881226,0.0434029608315543,0.0173757570510592,0.00880428863955334,0.01649978865409,0,0,0,0,0.00108169441911906,0.0174044565634187,0.01649978865409,0.0233854100324198,0,0,0.0120449297797524,0.0294792644909617,0.0658183179169117,0,0,0,0,0,0,0,0,0,0,0.0209366074908266,0.0189531332417314,0.0157200065926919,0.109932102275068,0.0374109271572236,0.0309268711643102,0.0212870075850257,0,0,0,0,0,0
"9",0.00142433244793158,0,0,0.00350378501057041,0.00224708760573966,0,0.00247306870101019,0,0.00253100480890914,0,0.00250257730251902,0.0022128371181458,0,0,0,0,0,0,0,0.0111819869087242,0.00762209465878161,0,0,0,0,0,0,0,0,0,0,0.000788450316493757,0,0.000252605384331809,0.0019145154188614,0.00146806948862246,0,0,0,0,0,0
"10",0.0029348675927886,0.00171720478949686,0.00448565453898021,0.00389201678436714,0.0036352202222546,0,0.00230540302636543,0,0,0,0,0.00264688338801074,0,0,0.00609466381132097,0,0.00372201897699734,0.00494006901648727,0.00561407260867241,0.012420990614445,0.0110713363411232,0,0,0,0,0,0,0,0,0,0,0.00323843717565515,0.00595959096564738,0.00421024212861476,0.00421008572375967,0.000734034744311231,0,0,0,0,0,0
"11",0.0651063235773114,0.13880709893267,0.0739494128985845,0.0617141505106586,0.0581635235560737,0.0909972026955354,0,0,0,0,0,0.0632669038387798,0.0909972026955354,0.0746319809938801,0.171299711004495,0.258975510297126,0.0724380708607614,0,0,0.196954670737881,0.190318267121192,0.167399456906426,0.181680489531708,0.539845006989533,0.490842006324229,0.610076785526454,0.701406985409966,0,0,0,0,0.0608665826246932,0.0804081279509554,0.072420979611739,0.0630942091616249,0.0425740151700514,0.0828313253012048,0,0,0,0,0
"12",0.0341790853382669,0.0737446939006085,0,0.0207439893407948,0.0468437238766479,0.0612943523526704,0,0.199678964533225,0,0,0,0.031429743087214,0.0612943523526704,0.02799301620632,0.0546377791925887,0,0.0379400792864142,0.0587918224909284,0.0653905790514891,0,0,0.107506531279359,0.128100030342874,0,0,0,0,0,0,0,0,0.0382910673479115,0,0.00606166137724423,0.014194158607981,0.0344996329826278,0.0670180722891566,0,0,0,0,0
"13",0.000325237139337506,0.000111828710695667,0.000870180053841608,0.000359239002814516,5.36846868265448e-05,0,0.000125749255983569,0,0.000379650721336371,0,0.000795597282960222,0.000330194708363512,0,0.000483833591122137,0,0,0.000420360743733537,0,0,0,0,8.67405376883775e-05,4.80428845959341e-05,0,0,0,0,0,0,0.000808384141192999,0.000411883070791792,9.3544952804344e-05,0.000607701118170057,0.000773460639834871,0.000171773671879671,0,0,0,0,0,0,0
